X,Y,osm_id,name,place_type,category,text_des,label
32.9481874,24.4777904,4826200325,فاطمة يوسف,Clinic,Health,"تقع فاطمة يوسف في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9483554,24.4802912,4826200326,اسامة نيازى,Clinic,Health,"تقع اسامة نيازى في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9456833,24.4772308,4826218221,أحمد سويلم,Clinic,Health,"تقع أحمد سويلم في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.8764357,24.9791415,4826218222,محمد عطية,Clinic,Health,"تقع محمد عطية في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.8810507,24.9826114,4826218223,محمد مهلل,Clinic,Health,"تقع محمد مهلل في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9290482,24.4096528,4826218224,محمود رضا,Clinic,Health,"تقع محمود رضا في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9297859,24.4120721,4826218225,ياسر خليل,Clinic,Health,"تقع ياسر خليل في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9282362,24.409177,4826218226,توفيق عنتر,Clinic,Health,"تقع توفيق عنتر في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9520809,24.4775599,4826218321,مصطفى جعفر,Clinic,Health,"تقع مصطفى جعفر في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.8769441,24.9851346,4826218322,عبدالسلام السايح,Clinic,Health,"تقع عبدالسلام السايح في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9298983,24.4121102,4826218323,رافت فضلى,Clinic,Health,"تقع رافت فضلى في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9503156,24.4764599,4826219721,محمود عبدالفتاح,Clinic,Health,"تقع محمود عبدالفتاح في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.8806747,24.9825327,4826219722,شعبان كامل,Clinic,Health,"تقع شعبان كامل في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9111474,24.0845575,4826226622,ناديه محمود,Clinic,Health,"تقع ناديه محمود في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.8815234,24.9827792,4826226624,محسن راجح,Clinic,Health,"تقع محسن راجح في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9482118,24.4751782,4826226626,إبراهيم أحمد,Clinic,Health,"تقع إبراهيم أحمد في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9295966,24.4101442,4826230221,معتز محمد,Clinic,Health,"تقع معتز محمد في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.927626,24.4073873,4826230222,مرفت حسن,Clinic,Health,"تقع مرفت حسن في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.8948088,24.0850021,4826232624,احمد رجب,Clinic,Health,"تقع احمد رجب في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9286425,24.4092826,4826233121,طارق فايز,Clinic,Health,"تقع طارق فايز في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.8977258,24.0829595,4826233122,احمد قناوى,Clinic,Health,"تقع احمد قناوى في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.5502037,25.3045153,4826236722,احمد فراج,Clinic,Health,"تقع احمد فراج في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9085526,24.083975,4826239821,جرجس نادى,Clinic,Health,"تقع جرجس نادى في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.9515036,24.4760787,4827043123,محمد السلواوى,Clinic,Health,"تقع محمد السلواوى في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.6403654,25.6890049,4827090722,صديق احمد,Clinic,Health,"تقع صديق احمد في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.6402913,25.6921967,4827096722,فهد فاضل,Clinic,Health,"تقع فهد فاضل في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.2112053,30.0507952,4829303623,المصل واللقاح,Hospital,Health,"تقع المصل واللقاح في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
29.9507951,31.2296187,4833291729,مدرسة رشدي الثانوية الصناعية - بنات,School,Education,"تقع مدرسة رشدي الثانوية الصناعية - بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
32.4759886,25.5025387,4838404723,وحدة صحة الغريرة,Hospital,Health,"تقع وحدة صحة الغريرة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
34.3951402,30.3689709,4853146023,الوحدة الصحية بقرية بئر بدا,Hospital,Health,"تقع الوحدة الصحية بقرية بئر بدا في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.9988211,26.2356712,4884524121,معمل الشفاء,Clinic,Health,"تقع معمل الشفاء في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
32.2137074,26.0601147,4891526623,داود تكلا بك,School,Education,"تقع داود تكلا بك في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
29.9371354,31.2068516,4899849821,مدرسة عباس العقاد الإعدادية,School,Education,"تقع مدرسة عباس العقاد الإعدادية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
30.7747717,28.6954304,4913935120,مستشفى العدوة العام,Hospital,Health,"تقع مستشفى العدوة العام في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2492731,30.0983691,4914746727,مستشفي الفتح الخلفاوي,Hospital,Health,"تقع مستشفي الفتح الخلفاوي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.3334341,30.1046866,4924166623,مستشفي بتروجاس,Hospital,Health,"تقع مستشفي بتروجاس في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.3311765,30.103598,4927950621,مستشفي بتروجاس - قطاع البترول,Hospital,Health,"تقع مستشفي بتروجاس - قطاع البترول في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
29.9468087,31.2235999,4947150522,مدرسة عبد الله النديم الإعدادية,School,Education,"تقع مدرسة عبد الله النديم الإعدادية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
29.9474539,31.2234965,4947150621,مدرسة مصطفى كامل الثانوية الصناعية بنات,School,Education,"تقع مدرسة مصطفى كامل الثانوية الصناعية بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
29.9474299,31.2246436,4947159121,مدرسة المقدم شريف محمد عمر,School,Education,"تقع مدرسة المقدم شريف محمد عمر في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
29.9790886,31.2571133,4960265626,مدرسة سيدي بشر الإعدادية القديمة - بنات,School,Education,"تقع مدرسة سيدي بشر الإعدادية القديمة - بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.6015578,26.7001923,4962015223,د محمود عبد الراضى,Clinic,Health,"تقع د محمود عبد الراضى في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.2040393,30.0545581,5032097923,clean vision laser centre,Hospital,Health,"تقع clean vision laser centre في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
29.9300207,31.1743125,5059551521,مستشفى الشرطه,Hospital,Health,"تقع مستشفى الشرطه في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.4042687,26.9355973,5070576322,مدرسة خالد بن الوليد الابتدائية المشتركة,School,Education,"تقع مدرسة خالد بن الوليد الابتدائية المشتركة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.1913092,30.002392,5082699903,Taha Hossen,School,Education,"تقع Taha Hossen في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3431749,30.0901428,5096279322,مدرسة عمر بن الخطاب الرسمية للغات,School,Education,"تقع مدرسة عمر بن الخطاب الرسمية للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.2973597,30.1233343,5105686232,مستشفى تبارك للاطفال,Clinic,Health,"تقع مستشفى تبارك للاطفال في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2974113,30.1244776,5105686233,صيدلية دكتور عبد اللطيف,Hospital,Health,"تقع صيدلية دكتور عبد اللطيف في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
30.5072352,31.2309038,5107762521,مجمع المدارس الشهيدلبيب السموني,School,Education,"تقع مجمع المدارس الشهيدلبيب السموني في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
30.314618,31.104539,5108253592,Abu Homos Hospital,Hospital,Health,"تقع Abu Homos Hospital في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2967861,30.1253566,5108363022,مركز طبي مسجد خاتم النبيين,Clinic,Health,"تقع مركز طبي مسجد خاتم النبيين في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.2774003,30.0785593,5111904824,عيادة اد عبد العظيم الحفني,Clinic,Health,"تقع عيادة اد عبد العظيم الحفني في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.5129891,30.6150621,5121303726,مدرسة احمد قدري الابتدائية,School,Education,"تقع مدرسة احمد قدري الابتدائية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.346945,30.0648509,5122232721,مستشفى الكبد د يس عبد الغفار الخيرية,Hospital,Health,"تقع مستشفى الكبد د يس عبد الغفار الخيرية في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
